"K","lik"
70,-6.78320783608592
70,-7.73979212845957
70,-7.97719683017679
70,-7.62166616949525
70,-7.31699493462122
70,-6.64168841966831
70,-6.35701031443067
70,-6.72354212887097
70,-7.43173958120259
70,-8.35604332028841
70,-7.55519820008664
70,-7.60121693730211
70,-7.23559675750812
70,-7.4917043047784
70,-7.60279561673591
70,-7.25727907433626
70,-7.19131385528135
70,-6.94455889646986
70,-7.4108419661281
70,-6.78189032841946
70,-6.85576557528483
70,-6.85855133625899
70,-7.98858208800283
70,-8.16985874208891
70,-7.50917202099042
70,-7.20325208509754
70,-7.60279927193282
70,-7.315269696086
70,-8.24516416833793
70,-6.94592781984877
70,-6.90921612611154
70,-6.19167935860287
70,-6.66583198340717
70,-6.12795010922158
70,-7.68046051111481
70,-6.83731303323861
70,-6.28388931772332
70,-6.80731366219534
70,-7.72413873028306
70,-7.38174788705739
70,-7.55441795014618
70,-7.79558789830317
70,-7.0118348864695
70,-6.65479877351307
70,-7.168658161606
70,-6.37425293532786
70,-8.13911232090328
70,-6.64067989567469
70,-6.86705047287637
70,-7.9426557934314
70,-7.7332509131203
70,-7.35469360220783
70,-7.30479617337614
70,-6.8162684397722
70,-7.0085394657803
70,-7.22966768960238
70,-7.58776499290601
70,-6.44534994849191
70,-6.79137241632842
70,-7.01368045404287
70,-7.70712816604755
70,-7.28573105504302
70,-6.9358486265781
70,-7.96499612918443
70,-7.24668078637498
70,-6.83949356454618
70,-7.37925225000872
70,-7.97134059356122
70,-6.79373949772273
70,-7.29592557755428
70,-7.83127446676359
70,-6.80439840997154
70,-6.63077848470688
70,-7.01846123630529
70,-6.66307401586663
70,-7.2599812999406
70,-7.35456675726554
70,-6.92097775441333
70,-6.86345799462386
70,-7.40569492331824
70,-7.30950173126942
70,-7.84014664383549
70,-6.84529140018792
70,-7.65787403545997
70,-7.69077073699287
70,-6.24262284975608
70,-6.81546700093942
70,-7.10021161919977
70,-7.65158045745064
70,-6.40372643699821
70,-6.98708396426436
70,-7.25274281269705
70,-7.84445185239409
70,-7.98083445334792
70,-7.30432456277055
70,-7.10164087506098
70,-7.30920302030207
70,-7.38836260608377
70,-7.65234076085618
70,-7.54485015164757
70,-6.79828716888453
70,-6.88441942963848
70,-6.55768907558222
70,-8.06871878192019
70,-7.14214469997006
70,-6.44671501470682
70,-7.60406214140574
70,-7.70065733100717
70,-7.72402754309189
70,-5.95012943442223
70,-6.83932015990126
70,-7.28129116946841
70,-7.61514249394948
70,-7.24803120419336
70,-7.57313008591918
70,-7.84540435267453
70,-7.68160642268254
70,-7.33931537296127
70,-6.23436604745027
70,-8.08183433497331
70,-7.13698125307122
70,-7.49643361585022
70,-7.00158298295562
70,-7.2040126221671
70,-7.06132110897918
70,-7.13533566890893
70,-7.4451759301394
70,-7.66417407870219
70,-7.77390728143058
70,-7.12429768113281
70,-6.55171011312583
70,-7.19690694268897
70,-6.55351432530403
70,-7.3932947910118
70,-6.84332580596159
70,-7.89819360888549
70,-7.2172008047619
70,-7.14081348976502
70,-8.10537424501459
70,-6.48914385341442
70,-6.82039930455329
70,-6.86106199138413
70,-6.30825347481781
70,-6.71849639957581
70,-6.20200469790339
70,-7.52184925355949
70,-7.12957174183861
70,-7.93512449855992
70,-7.51456437389803
70,-7.26825849507855
70,-6.7123462664876
70,-7.41946193103319
70,-6.68485012991124
70,-7.66513070585394
70,-7.27976391182975
70,-7.27653808254697
70,-7.12319450609014
70,-6.89204789592605
70,-6.82122149151395
70,-6.86659979508643
70,-6.81901753179403
70,-7.86102435777075
70,-6.36906324426154
70,-7.39003301061776
70,-6.77859585514223
70,-7.31360467925276
70,-6.64715769418387
70,-7.25065467622783
70,-7.40494144477016
70,-7.19373578723611
70,-7.66754316118545
70,-7.73900564793225
70,-6.79288242564811
70,-6.37115969233819
70,-7.81641038328974
70,-6.83218877081409
70,-7.18199228886458
70,-7.20355033278004
70,-6.82980348530001
70,-8.09999820261602
70,-7.95639349931824
70,-7.83979348245185
70,-6.78904607174624
70,-7.31175928948746
70,-7.12148214911667
70,-7.07195210369596
70,-7.47393344264529
70,-6.82808768715949
70,-7.03719099368788
70,-6.99420176695839
70,-6.53165089046339
70,-7.30625500709612
70,-7.54809761116308
70,-7.52584431485234
70,-7.4149000417045
70,-7.49045035978349
70,-7.90509794388515
70,-7.04532324324524
70,-7.42476678189082
70,-7.96119108250083
70,-6.57338670618235
70,-7.94941628878588
70,-6.34268972263917
70,-7.64437777296015
70,-7.44153161992467
70,-7.38756401161557
70,-6.93475174860532
70,-7.2867494537997
70,-6.71621093686015
70,-7.23588956703281
70,-7.50259555360935
70,-7.03408859441989
70,-6.88039376125262
70,-8.15444177937282
70,-7.23067608274384
70,-7.17657783064592
70,-6.521506503777
70,-7.34623493106889
70,-7.43714650029099
70,-6.88767940007929
70,-7.6048581293149
70,-7.60370723708627
70,-7.05127650685122
70,-6.71979790363494
70,-7.29238047311912
70,-7.13160926347431
70,-7.76399222976591
70,-6.95928113393604
70,-6.80308036153217
70,-7.85989222168463
70,-7.75803930460941
70,-7.59797520730773
70,-8.57836070457175
70,-6.74180717067911
70,-7.05848513222867
70,-7.55695304877454
70,-6.92877511502754
70,-7.71522204779203
70,-7.21643438405745
70,-7.57526633027954
70,-7.64690412526297
70,-7.08372525143658
70,-6.97962556930941
70,-7.1615086423917
70,-8.01841197179769
70,-7.70442080554445
70,-7.68505371860938
70,-7.28321668993376
70,-6.85589399588145
70,-7.26200861375483
70,-7.3176100190626
70,-7.45434599709106
70,-7.13075166359924
70,-6.98641039941322
70,-6.68828885312774
70,-6.07327770687661
70,-7.02697341381705
70,-6.29725648971201
70,-7.41644563388461
70,-7.74711228488514
70,-7.31743396222927
70,-7.95802666320626
70,-6.80646242297466
70,-7.65011461925156
70,-8.1647485071948
70,-6.43167663834748
70,-7.37792461652926
70,-6.30093252800997
70,-6.97313311277271
70,-6.72241553742447
70,-7.7178053950722
70,-6.82575747962197
70,-6.56031455147368
70,-7.00935176873059
70,-7.55017390249318
70,-7.52816312053159
70,-7.95904026070001
70,-7.32657342666033
70,-7.03050967794939
70,-7.93122710606645
70,-9.13157016191691
70,-6.94840029294733
70,-7.03593438100848
70,-7.59301745018963
70,-6.82274676552504
70,-7.4344655647305
70,-7.94052121446753
70,-7.54451537995774
70,-7.19284224000863
70,-7.58388358909738
70,-7.78354746988626
70,-7.43756720640235
70,-7.25803041281905
70,-6.94274638046968
70,-6.81614383352363
70,-7.30961501011397
70,-7.31676541762954
70,-7.23090646845806
70,-6.37106576511813
70,-7.6657001105232
70,-7.1298187175674
70,-7.22370223915407
70,-6.70852280236082
70,-7.75314540534078
70,-7.06918616849247
70,-7.02415384787186
70,-7.35131113339586
70,-6.76736930477316
70,-7.00172302686119
70,-6.67641848367368
70,-7.46243215808316
70,-7.64138371357961
70,-7.4855816160121
70,-7.80668186524416
70,-7.4307705049123
70,-6.70446823287332
70,-6.63382235804073
70,-6.91877526914843
70,-5.8273540340386
70,-6.7302764571586
70,-7.48275116759666
70,-6.82216660312551
70,-6.38326833206492
70,-7.47541404076722
70,-7.13787719356959
70,-7.24179292643359
70,-7.81783418190189
70,-7.78124009887389
70,-7.71889869376232
70,-7.00487156849356
70,-6.83550992929068
70,-7.24118684013646
70,-6.90605003744702
70,-7.66855805559889
70,-6.67827981433004
70,-6.56977367683818
70,-7.87237211283433
70,-7.26611582077312
70,-7.1233462965946
70,-7.10870256901114
70,-6.85901806816363
70,-6.88388360923426
70,-6.6591855987923
70,-7.69620265778238
70,-7.33812513020456
70,-7.26480555333384
70,-7.32097002883596
70,-6.64847302163128
70,-6.88061386801631
70,-7.86698122353909
70,-7.14503827203005
70,-7.55575559089964
70,-7.00624217146914
70,-7.28124989933041
70,-7.17246369799543
70,-7.74007427121975
70,-8.41342884527011
70,-6.8187048271787
70,-6.91756656953534
70,-7.19125079824656
70,-7.88401102387911
70,-7.48109027840704
70,-7.60397777747776
70,-7.44690793700222
70,-6.83756904873384
70,-6.94245065695607
70,-7.45562262486104
70,-6.66550017182133
70,-7.1167984830198
70,-7.3184239762822
70,-8.13345032237681
70,-7.5908996485645
70,-7.63661476673176
70,-6.7405562495434
70,-7.919206644745
70,-6.94400142044834
70,-7.59330763618587
70,-7.27613188250827
70,-7.80906466665194
70,-6.14789909593521
70,-8.31048359540303
70,-7.09160760266987
70,-7.29614775988605
70,-6.33466536943299
70,-7.36211147186979
70,-8.08579571924402
70,-7.31660577797727
70,-7.64499845549369
70,-7.83913576986343
70,-6.94771483760876
70,-7.54603320576163
70,-6.91925863681818
70,-8.27181571918777
70,-6.65555194896795
70,-8.2860988080406
70,-6.75574340159549
70,-7.47819613534429
70,-7.52541460849963
70,-7.68300069945982
70,-7.60650613933826
70,-6.99853552167728
70,-6.10801011962984
70,-7.10686500445031
70,-6.56889115255052
70,-7.37127958215772
70,-7.1764475218762
70,-8.58066764837388
70,-6.77173417974523
70,-6.86585799818126
70,-7.45501678634561
70,-6.08707236270297
70,-6.98653668134486
70,-7.03644190801881
70,-7.16362458259074
70,-5.58874073284566
70,-7.34996822719519
70,-7.27001370409968
70,-7.50069638633539
70,-7.6030780500494
70,-6.76348108405927
70,-7.35563990576984
70,-5.63724235393383
70,-7.09498950068544
70,-7.14819271110131
70,-6.90024301261869
70,-8.07500136728675
70,-7.65542026857272
70,-5.69206727425858
70,-7.72711407503268
70,-7.74780973197439
70,-7.28174793006393
70,-7.54424583526074
70,-7.11996138312129
70,-7.04272178405747
70,-6.82121618232837
70,-6.4995349980279
70,-6.82348951562861
70,-8.06129082427137
70,-7.17590945180947
70,-7.07033149046016
70,-7.2174891326701
70,-6.59248851201806
70,-6.85054010700016
70,-7.09545887094366
70,-6.81826411432125
70,-7.28410807161533
70,-8.05232674920396
70,-7.52837891064155
70,-8.27306710438258
70,-6.68831369964123
70,-6.56797793320152
70,-7.25746222781857
70,-8.05995436609233
70,-7.49852858923959
70,-7.09725797336338
70,-7.28232866539766
70,-7.64081516785117
70,-7.82387516150604
70,-7.78937672833577
70,-7.63729486650271
70,-7.11038904861783
70,-7.07558934864301
70,-7.11540008562929
70,-7.66064015637552
70,-7.89979109213993
70,-6.56250617434803
70,-7.32333809212288
70,-6.59693232392507
70,-7.65521649946414
70,-6.86168647598254
70,-7.03910560272266
70,-6.92816612020145
70,-7.22535153759653
70,-6.97894416203942
70,-7.82875178193344
70,-7.71518863694349
70,-7.4259983342332
70,-7.94244323405587
70,-5.7503263942657
70,-8.04314146611475
70,-7.12464353399978
70,-7.68603080985625
70,-8.23051572416251
70,-6.25972476231704
70,-7.63255389060885
70,-6.85265057867302
70,-7.41033151641153
70,-6.97087773385889
70,-6.83352923245098
70,-7.33184885279963
70,-7.20480297951687
70,-6.94685814724678
70,-6.34059219276113
70,-7.25408446106341
70,-6.46828067569805
70,-7.42822082516933
70,-7.76163062202746
70,-7.32799000671426
70,-6.83204070144511
70,-6.95209385433697
70,-7.47245419529858
70,-7.8453796041596
70,-6.93484592820285
70,-7.40417427795517
70,-8.27179586342716
70,-6.83333149531106
70,-7.21391692870334
70,-7.99138179555158
70,-7.29676420394753
70,-7.90467300724428
70,-6.92493279574185
70,-8.12901382447431
70,-7.5947707179817
70,-6.78984674774168
70,-7.06091237287392
70,-6.81606043364974
70,-6.88295342483037
70,-7.17021537940113
70,-8.12533346169834
70,-7.97144316550503
70,-7.28360067284303
70,-7.52052389587754
70,-8.18190328190667
70,-7.43435912011096
70,-7.57420684397458
70,-6.32736966058953
70,-8.38248212533741
70,-7.30026973189404
70,-7.00014814084178
70,-7.30992412392285
70,-6.09303759490617
70,-7.09316713414782
70,-7.89037265091375
70,-6.57441756583751
70,-6.74795114877105
70,-7.46491403016711
70,-6.93528914723386
70,-6.67795671696184
70,-6.48963085842871
70,-6.46303743703157
70,-7.67767164114008
70,-7.63610738754552
70,-6.90596604058423
70,-7.01781647713865
70,-7.07585479144415
70,-7.29783390845816
70,-7.33837748934013
70,-8.15761337661601
70,-7.07653038193833
70,-6.98091699775569
70,-7.5283068789483
70,-7.68484625006899
70,-6.73867760398726
70,-7.07015928898552
70,-7.62374475203798
70,-6.33118821682409
70,-6.89529302475009
70,-6.58628072728223
70,-7.30483045352481
70,-6.768911922121
70,-7.37459134163251
70,-7.4661754886295
70,-6.9977467800405
70,-6.65204307536807
70,-7.44800086798533
70,-7.94622644987371
70,-7.86444438476912
70,-6.78174291227992
70,-7.00658051484567
70,-7.34603777113881
70,-6.47168628721333
70,-7.07611312708095
70,-7.44403347467112
70,-6.98858582610138
70,-6.60736215300551
70,-6.69191051545132
70,-6.8902439792872
70,-8.01000936689177
70,-7.50490931347012
70,-7.32171029879733
70,-7.85377894825368
70,-7.21129516079461
70,-7.25122545363321
70,-6.82253256506947
70,-7.64732939341966
70,-8.680508841663
70,-6.28267403762192
70,-7.171279081747
70,-7.34030960923825
70,-7.31356003068349
70,-7.41123040531857
70,-7.29068606367313
70,-7.49463958314192
70,-7.53021251954385
70,-7.09684418602195
70,-7.17955684973982
70,-6.91011572016946
70,-6.45626783161699
70,-6.51789466041675
70,-7.71603237049201
70,-7.80035419220514
70,-8.05416294111929
70,-6.36413470836475
70,-6.2950720845426
70,-8.83882522306155
70,-7.4979116550553
70,-7.46179581043528
70,-7.60982300887851
70,-5.94181430488817
70,-7.25179039673887
70,-7.33301035721178
70,-7.24192617575757
70,-7.55445662685655
70,-4.95688609533296
70,-7.33773813360552
70,-5.89744392640406
70,-7.36330243446928
70,-7.17470419672336
70,-6.85693073465128
70,-5.60877240424942
70,-7.33946387682835
70,-7.57862126005265
70,-7.13301715015706
70,-7.39107619641673
70,-7.61728031075847
70,-6.81596603114016
70,-7.69166620700075
70,-6.53178096317681
70,-8.62297007326505
70,-6.81097735323115
70,-7.00578770324447
70,-7.81692311853975
70,-7.81134780506141
70,-6.84851058206085
70,-7.06222439423541
70,-6.52321822574052
70,-7.20504625365152
70,-7.40841956782386
70,-6.07101505411323
70,-7.80406216831399
70,-8.52017246293567
70,-7.11881593501412
70,-6.59222030728197
70,-7.86328033156405
70,-7.67444883326403
70,-7.60266388349702
70,-6.99711077854227
70,-7.6074178813217
70,-6.71995874653382
70,-7.03069385041746
70,-6.73830632447957
70,-5.46114941478283
70,-6.85546045066889
70,-6.39510220299946
70,-6.56046319901266
70,-7.73900872225307
70,-6.42394965330486
70,-7.55885963754228
70,-6.91549339202329
70,-6.28499434115828
70,-7.63605409939269
70,-7.54114038709963
70,-7.19203544824291
70,-6.84232423785429
70,-7.15057936534487
70,-7.42958163367827
70,-7.30184294535314
70,-7.24998616983586
70,-7.30257462210935
70,-7.46192146750266
70,-7.40623209416998
70,-6.59998577505241
70,-6.84928062058941
70,-6.63332062471534
70,-6.19737556541041
70,-7.36616489790806
70,-7.36318785827339
70,-6.7003271055751
70,-6.85524074191609
70,-7.08962234609268
70,-8.36484383655145
70,-6.66298930956891
70,-7.39977193606703
70,-7.42319110040286
70,-7.29409519344194
70,-7.4890442652659
70,-7.28586042560552
70,-5.56258527989709
70,-7.77999186022252
70,-7.0701455063965
70,-7.14123146951189
70,-6.27977331582499
70,-8.7123016335609
70,-7.02276365978058
70,-7.52242161448572
70,-7.06096505232065
70,-7.35232540177362
70,-7.41816602836311
70,-7.54943278490164
70,-6.6693474100384
70,-8.27940748339217
70,-6.91744406883412
70,-7.07566709985363
70,-7.13165714915697
70,-8.03267807226925
70,-7.71474782485132
70,-7.8743428449833
70,-7.37835692320872
70,-6.7611616984087
70,-7.50131906433976
70,-6.88679756185358
70,-7.56531555124139
70,-7.46755657011349
70,-7.10639231555872
70,-6.26526073623464
70,-7.26028797840304
70,-7.37579704574942
70,-6.65803302377296
70,-6.96795201956947
70,-7.8983034454756
70,-7.77305406801942
70,-7.29729047441751
70,-7.16542335852468
70,-7.10363173783348
70,-7.07362410150091
70,-8.74046162899959
70,-7.29740930589414
70,-5.92006786440034
70,-5.77905713637536
70,-7.2191254364181
70,-6.9776317931989
70,-6.78732159161157
70,-8.89071879391822
70,-7.11303709201896
70,-6.64817904299702
70,-7.03244368356254
70,-7.32834272836874
70,-7.14129493420454
70,-6.35336120850044
70,-6.56617139058654
70,-7.51290745951384
70,-7.07392954680214
70,-6.73726848732048
70,-7.38434273305646
70,-6.85640662076753
70,-7.11303626067771
70,-7.42174515511747
70,-7.16641295942005
70,-6.59323329880324
70,-7.59195608029551
70,-7.77910268760181
70,-7.85311383249486
70,-7.6026967355288
70,-7.11060644285173
70,-7.15606879666023
70,-6.67278163410389
70,-6.83858795551871
70,-7.32380352120043
70,-8.29075593396953
70,-5.77374000589785
70,-7.4568511479662
70,-7.06016864420999
70,-5.73022726740277
70,-7.4101438251225
70,-6.7900025718988
70,-6.28632351044111
70,-7.99370699438733
70,-7.10884617084758
70,-6.49348690494253
70,-7.24195267085921
70,-6.86477973480337
70,-6.92208335572723
70,-6.84317968452589
70,-6.9516662436926
70,-7.83227553263734
70,-7.48874679843434
70,-8.45598075579217
70,-7.5771852119988
70,-7.64416329931795
70,-7.34481650454669
70,-8.02984916613375
70,-6.66383720409374
70,-7.10820701480486
70,-7.36984723120481
70,-7.50145941049847
70,-7.39273240015752
70,-6.75740106930778
70,-7.16245676667176
70,-7.67762895809726
70,-7.3014684107149
70,-6.28042935438014
70,-6.99782344819179
70,-8.09168681227589
70,-6.99628263486055
70,-7.13587994233412
70,-6.84223885246845
70,-7.76150465879323
70,-8.45099514819471
70,-6.82366866671674
70,-7.89403967774376
70,-7.6859373982511
70,-6.9964170737764
70,-7.09235329317721
70,-8.04005328166311
70,-7.48538108849549
70,-7.51007082040527
70,-7.55218600538507
70,-7.67423101130531
70,-7.82522491945922
70,-6.97910366925632
70,-6.13342665311472
70,-6.75591204439196
70,-6.69030745804681
70,-7.30533987621863
70,-8.18771351897893
70,-8.02875645315333
70,-7.41216422012123
70,-7.38172219433205
70,-7.51219656597384
70,-6.56739834780699
70,-7.17826790888504
70,-7.00781065393668
70,-7.07576061684674
70,-7.71690879069018
70,-7.46037773171457
70,-6.85783733311297
70,-7.67707292614449
70,-6.39467174420472
70,-6.97094890662855
70,-7.58926391099826
70,-8.31166828321692
70,-7.54428437793168
70,-6.35528186606469
70,-8.10131892024379
70,-7.29411571249007
70,-7.06601475148555
70,-6.85051070253276
70,-7.25604501999261
70,-7.26626196428497
70,-7.66679474926529
70,-8.01305558550949
70,-6.42327200069836
70,-6.90561498581955
70,-6.99046544181805
70,-6.78445511310926
70,-7.73195662360576
70,-7.73037578245788
70,-6.87279697781858
70,-7.4424406618821
70,-6.74659027028448
70,-8.14064164562011
70,-7.89175418402281
70,-7.03935501511595
70,-7.4939438869174
70,-7.51926985583191
70,-6.78024616390712
70,-7.24261806031744
70,-7.58034032897726
70,-7.88926935773324
70,-6.94715769595996
70,-7.20956047099517
70,-7.56854113308153
70,-7.60244175462587
70,-7.03583280315324
70,-7.03083825987371
70,-8.0302646775347
70,-7.90778798738023
70,-6.52282690908099
70,-7.75701005449247
70,-6.48407682593525
70,-6.9185178511473
70,-7.88051934510067
70,-5.78528357021403
70,-7.09167742431884
70,-6.62757093716636
70,-7.29238110253378
70,-6.76125031104277
70,-7.02529357726757
70,-7.1339943366617
70,-7.28782169882621
70,-7.08329750686484
70,-7.7151163940298
70,-6.55179084148496
70,-7.74086681323662
70,-6.91794526211229
70,-8.35923246891885
70,-6.3498163265934
70,-6.95484583298196
70,-6.63967851091567
70,-7.03673717796735
70,-7.80948646587633
70,-7.16743848364464
70,-7.63987367955728
70,-6.4077964517266
70,-6.88584054793211
70,-7.22897296016871
70,-7.67321713594415
70,-6.74915273137622
70,-6.66190282555454
70,-7.56733182195197
70,-7.52958172167758
70,-7.44140013733251
70,-6.87384678527453
70,-7.54028715113599
70,-6.63439247282879
70,-7.54469113595483
70,-7.91757861300266
70,-8.05454217325657
70,-6.76275954254736
70,-6.71603082138342
70,-7.09779623418412
70,-6.58241528192431
70,-7.29440822370698
70,-6.88928923311543
70,-6.68477299580714
70,-6.21390546693674
70,-6.62798224637062
70,-7.58328592506195
70,-7.76364115911146
70,-7.44562315491425
70,-7.07925883696047
70,-6.92737778587461
70,-6.70373753250415
70,-7.01590080046761
70,-7.48429599879574
70,-7.00115099137513
70,-7.64114108258533
70,-7.46778060533509
70,-7.1435994801257
70,-7.23356214948866
70,-7.81965639490353
70,-7.75836084768123
70,-6.92171673484634
70,-7.69030279593359
70,-7.2782120739099
70,-7.90017671663451
70,-5.66773532818299
70,-7.4787720977539
70,-6.65100134729771
70,-6.21329101171963
70,-7.0703031593295
70,-7.13794778704314
70,-7.78046305616894
70,-7.22567175440994
70,-7.19056535549326
70,-6.61395745671005
70,-7.18518327278175
70,-7.03363236568415
70,-7.01484975502635
70,-7.46262862064241
70,-6.96829469127098
70,-7.37821631130116
70,-7.1949180672918
70,-6.91546941061443
70,-7.69010300965247
70,-6.9803439648377
70,-6.91291703004367
70,-7.57964175971259
70,-6.94826830784639
70,-7.73949072463108
70,-7.90632767257573
70,-7.23628792065808
70,-7.93767355087948
70,-7.16371980435193
70,-6.66213758069484
70,-6.74665615501033
70,-7.21182039143269
70,-6.82200689317439
70,-7.79937829355655
70,-7.37427861863354
70,-6.58932277244785
70,-7.58491598961678
70,-6.90787576692801
70,-7.41106860997549
70,-5.89080285979514
70,-7.858914244232
70,-6.83183258332975
70,-7.57137246095708
70,-8.0027851182273
70,-7.65731475351587
70,-7.97804515306301
70,-7.14774263936983
70,-7.92319027935767
70,-7.71646503381559
70,-6.92270476917592
70,-7.58717513477508
70,-7.67792281884295
70,-6.77607253913156
70,-8.10638790099706
70,-7.25174115805817
70,-6.56703108341855
70,-7.24166518110804
70,-7.23723742568257
70,-6.63205522301039
70,-7.06604034787634
70,-7.23853729240934
70,-7.04165379565726
70,-7.22558550472052
70,-6.31926758597081
70,-8.06647489118316
70,-7.89945201675629
70,-7.8669099932224
70,-7.0418606979516
70,-7.37233183871307
70,-8.16825594214166
70,-7.94780395489576
70,-6.49354803713172
70,-6.66716386729818
70,-7.29578662637067
70,-7.50635855253848
70,-7.75811036935984
70,-6.66635249711076
70,-6.74307775679388
70,-6.6183636370658
70,-6.54264544726355
70,-7.21084454872416
70,-6.56166754770983
70,-6.725471629025
70,-7.39466174934345
70,-7.51118636143487
70,-7.20305542312811
70,-7.19810148330121
70,-7.41162057139515
70,-7.27814696506991
70,-6.95850966541645
70,-7.12087266609394
70,-7.57906068390303
70,-6.79821302718361
70,-6.88098458408297
70,-7.42481812005782
70,-7.15925594292748
70,-7.24898573136161
70,-6.97444246320537
70,-7.42397926891691
70,-7.82452571392656
70,-6.86311305728513
70,-6.98407750840526
70,-7.33119462824789
70,-7.14169847900674
70,-8.12485103563187
70,-7.57360335391806
70,-8.02158440799802
70,-7.39192981029753
70,-7.53158769718062
70,-7.0857378301925
70,-7.70199593681015
70,-7.85169236156998
70,-7.7346198118019
70,-7.81042924941002
70,-6.82940500044958
70,-7.13284223902458
70,-6.76632774202917
70,-7.39338955045771
70,-8.11759172210563
70,-7.37942801864925
70,-8.21355089399842
70,-7.02976226718113
70,-6.86509022968147
70,-7.24605449489144
70,-7.90766368440868
70,-6.23076446889747
70,-6.30881847178025
70,-7.44630242123453
70,-7.10661818751635
70,-7.39266019292047
70,-6.80415950374919
70,-8.27030692976974
70,-6.66098227374653
70,-7.97150798715656
70,-6.86996817707652
70,-7.55941358184953
70,-7.15562129564362
70,-7.20647200935774
70,-7.17913803074541
70,-7.51547888594744
70,-7.33390564679065
70,-6.59644513997601
70,-6.93105841897382
70,-7.15211120357832
70,-7.29168095368671
70,-7.00358128211677
70,-7.65850482986765
70,-6.8107212681615
70,-8.1204491606975
70,-7.12324398211161
70,-7.2590601898859
70,-7.63957145770419
70,-7.05170969796259
70,-7.94578942627422
70,-6.80138613638992
70,-7.51818068601784
70,-6.66762107410277
70,-6.69803057976111
70,-6.51623451424874
70,-7.32035892563757
70,-6.86263818709446
70,-6.49117686849155
70,-5.98623656604669
70,-6.54408399204902
70,-7.31763039731694
70,-6.62041241885833
70,-6.99542646569778
70,-7.37762750420401
70,-6.85652985511046
70,-7.28914797173126
70,-7.31053279232707
70,-6.37236780372301
70,-7.6424671055163
70,-7.32753118694592
70,-8.21673717655701
70,-6.71679843212364
70,-7.25155744894643
70,-7.41418207716288
70,-6.94461492585415
70,-6.6650054962284
70,-7.0397372968725
70,-7.14886569818626
70,-6.90126865193893
70,-5.90050269585297
70,-7.84229470563967
70,-7.75585838310314
70,-7.04862168501649
70,-7.06380353048597
70,-6.42449160368167
70,-6.43242002454794
70,-7.56578421535515
70,-7.9861033340661
70,-7.74031919977758
70,-7.13336298243138
70,-6.19668294533715
70,-7.98627940296835
70,-7.68846537233438
70,-7.73986037810107
70,-7.19403632098537
70,-6.74272866366613
70,-7.04894857507669
70,-7.44991880067719
70,-7.321329145111
70,-6.50070980668992
70,-6.30068608443811
70,-7.29971574789259
70,-6.61893986328726
70,-6.65650244334421
70,-7.55079491684045
70,-6.73032337843638
70,-7.59597520335411
70,-6.59837041691898
70,-7.445557207176
70,-6.97092499551642
70,-8.23118778831007
70,-6.88607148813195
70,-7.42631652031416
70,-6.85957398868874
70,-7.34551641355071
70,-8.51683440275117
70,-7.4424649095058
70,-6.38603633194146
70,-7.05893330365989
70,-6.61276625849424
70,-7.20021166374629
70,-7.10444181812295
70,-7.55917189278666
70,-5.9847654633688
70,-5.56461929248508
70,-6.47002515104516
70,-7.01048282050389
70,-6.46906623239065
70,-7.24268443714828
70,-7.52946997871275
70,-7.57138105830536
70,-7.49380507746498
70,-6.24390602922108
70,-7.43294170289104
70,-6.35115761183381
70,-6.09062742327679
70,-6.62497096549697
70,-7.28887287135909
70,-6.58168333031608
70,-5.45607356389796
70,-9.06734951111068
70,-7.72455092061038
70,-7.30381849577177
70,-7.07877224947244
70,-7.25283729198434
70,-7.28733560397705
70,-6.92250805806735
70,-5.90452427762908
70,-5.95502031190806
70,-7.05281753116361
70,-7.65304113518382
70,-7.12231800010381
70,-6.71534269245209
70,-7.29987592247144
70,-8.15124883542381
70,-6.61938634679323
70,-6.91345948958709
70,-7.68281188215987
70,-7.06964268787745
70,-7.3624619973854
70,-8.2290112401618
70,-7.29109041101284
70,-6.88738587353101
70,-7.24641054540644
70,-7.41055572856485
70,-7.54403093745222
70,-6.64942213956043
70,-7.10310282434199
70,-6.79580908030616
70,-7.5325757283641
70,-7.98032152034325
70,-6.88384199722479
70,-7.44916726236968
70,-7.2856329853205
70,-6.67049380283755
70,-8.25542340027821
70,-7.08096201396038
70,-6.92049178989168
70,-7.08497013678925
70,-7.12016349275988
70,-6.93886896698966
70,-7.05880136233214
70,-6.89616184327448
70,-7.40500741800063
70,-7.32647321819839
70,-7.43554759947622
70,-7.27704589683472
70,-6.72876423797427
70,-7.71646888410042
70,-7.19263521164445
70,-5.05938551863865
70,-7.3375777654505
70,-6.91780839879184
70,-7.39643596035569
70,-6.8698703282425
70,-6.27176635552465
70,-7.44807126003057
70,-6.02780689428797
70,-7.38347449133192
70,-7.47978390461877
70,-7.90006820765101
70,-6.7641747173714
70,-6.88724591824511
70,-6.80049284246777
70,-7.17155276287955
70,-7.00688032644253
70,-7.96373525540524
70,-6.40046618013337
70,-6.72949762611628
70,-7.06905321318029
70,-7.35450466570395
70,-7.27150715848076
70,-7.71147065153064
70,-6.46035323411621
70,-7.84326583279508
70,-7.54025426777435
70,-8.28142439960821
70,-6.80653029648197
70,-7.05932884831876
70,-7.08991616615955
70,-6.92930378267026
70,-7.51664171668477
70,-7.44551142707951
70,-7.50758513352672
70,-6.40346742158225
70,-7.15222267996771
70,-7.69653631182215
70,-7.18770476445577
70,-7.35165733292942
70,-7.31712497924322
70,-6.69792967292061
70,-7.31909011974632
70,-7.42389662946951
70,-7.0677668836117
