"K","lik"
50,-7.82142337724935
50,-7.813897320515
50,-7.10850445745832
50,-7.55948116307472
50,-8.69895379258688
50,-7.41739783238554
50,-7.58546671266165
50,-7.25214802101854
50,-7.34800288414023
50,-6.13894825943733
50,-7.13336192763741
50,-7.26286735186647
50,-8.22770469482309
50,-7.27829543497406
50,-6.87459721468812
50,-7.78891077684473
50,-6.97788797696987
50,-6.77936043779998
50,-7.71377197256158
50,-6.59571438258101
50,-6.54383026561819
50,-7.58955902370182
50,-7.4908875181793
50,-7.10459802831043
50,-8.38738730323636
50,-7.2168454436416
50,-7.26525865226961
50,-7.89034386430353
50,-7.14915681476761
50,-6.86920304681216
50,-7.3665895451352
50,-7.07329393324852
50,-7.95561497150809
50,-7.04329517817452
50,-6.2600205585884
50,-6.87097358541662
50,-7.61162537065201
50,-7.45452925910459
50,-7.64222621853954
50,-6.89840068415178
50,-8.03972770763535
50,-7.45885902035041
50,-8.19056845220682
50,-6.73127217717236
50,-7.64562552730294
50,-7.54671263040582
50,-7.46146740327844
50,-7.49764797193939
50,-6.69591729437161
50,-7.15376396879414
50,-7.23258289920992
50,-7.26139292950556
50,-7.06756181314855
50,-7.12503636420779
50,-7.85609698991333
50,-6.84613071619924
50,-7.07366292635382
50,-7.52358152530685
50,-7.29304414723478
50,-6.34028786475937
50,-6.58153193299924
50,-6.92188555081667
50,-6.79652935606746
50,-8.18177862815358
50,-7.0262420286318
50,-6.7584290704723
50,-6.85886610215067
50,-6.95991773121509
50,-7.34708350380611
50,-7.41646391575895
50,-6.7754041366467
50,-7.28044780055804
50,-7.17615557598098
50,-7.14946069356129
50,-7.40821129707967
50,-7.02248654356704
50,-6.33714165515867
50,-6.72949558829329
50,-7.76221084662553
50,-7.80716189580235
50,-7.67072118152943
50,-7.03121916640492
50,-7.03048205567084
50,-6.55523387232531
50,-7.08145429700072
50,-8.05590411784816
50,-7.06117547611584
50,-7.43376762980723
50,-7.70208762117518
50,-7.391796351208
50,-7.35643424045582
50,-7.78584782979606
50,-7.01226796715068
50,-7.16632388632653
50,-7.27008933351634
50,-7.74911486898203
50,-6.87103311755078
50,-7.82789766624278
50,-5.92530897438637
50,-7.29554559823293
50,-7.6693222131279
50,-7.28223179787392
50,-7.25451420568453
50,-7.62488687865121
50,-8.28415698730606
50,-6.936161359718
50,-6.72220881583631
50,-7.36590308613225
50,-6.36802510795381
50,-6.87052424729096
50,-7.48514273447435
50,-6.48797711348528
50,-7.21496210395773
50,-7.66104469268762
50,-8.58461704578597
50,-7.11982854733247
50,-8.050750556482
50,-7.63490089503231
50,-6.78704719267702
50,-7.06717834072466
50,-8.23090139886924
50,-7.19081503670124
50,-6.01337488573255
50,-7.74316623055733
50,-7.19651045970972
50,-6.50024242970541
50,-7.11690423834645
50,-6.58845906587335
50,-7.00155985869571
50,-7.99739689029655
50,-7.87189257453232
50,-6.83005576431068
50,-8.03313760862141
50,-6.97475616703669
50,-7.18876924508548
50,-6.72100587167688
50,-7.7788411125927
50,-8.18303285759549
50,-8.13771049610812
50,-7.79203898615848
50,-7.2955580527215
50,-8.49299747153782
50,-6.99471700897461
50,-7.45947126180035
50,-7.54190999540704
50,-6.82032379281348
50,-7.73895363609371
50,-7.75307983809742
50,-7.45703448582372
50,-7.17773439766669
50,-6.55657925871574
50,-7.32665251777604
50,-6.0817047737668
50,-7.89741479210291
50,-7.72190862210583
50,-6.81144653024806
50,-7.71100577367947
50,-7.25379996691449
50,-6.71103610856745
50,-7.63313341674735
50,-6.87197438586543
50,-8.41589751078652
50,-7.24209017870597
50,-7.04869503039583
50,-7.46690668507355
50,-7.65184247884327
50,-6.59320266451104
50,-7.94233521092556
50,-7.63137688430633
50,-7.51920037774553
50,-5.48446223602487
50,-7.4483203036041
50,-6.64994033547057
50,-6.70030889958656
50,-7.94848925533351
50,-8.19459703974956
50,-6.66761388962246
50,-7.48792891971098
50,-8.04315549697342
50,-5.7695823238436
50,-7.40063821472695
50,-7.17638435039157
50,-7.10889351781888
50,-7.82551502251888
50,-7.71449420308941
50,-5.81432972440065
50,-7.57939888722412
50,-6.7649395452362
50,-7.71945927994651
50,-7.34150851955173
50,-6.80168195974749
50,-7.73381864721098
50,-6.21701647932016
50,-6.71910689516455
50,-8.06316647215585
50,-7.06727441532118
50,-7.67466671861751
50,-7.49936837241214
50,-7.86108395910965
50,-7.46230779717086
50,-6.82190015644364
50,-6.26776042597001
50,-7.87999229919595
50,-6.99850657210212
50,-6.93540365435878
50,-7.21559258933461
50,-8.0423188765173
50,-7.40212352872965
50,-7.12714792478369
50,-7.48648471397009
50,-7.66937870057355
50,-7.59954974339654
50,-6.91558671246803
50,-7.33387660375076
50,-7.17909420574457
50,-7.31343669324526
50,-6.45603096826797
50,-7.41405614915357
50,-7.45042347799855
50,-7.68060624143798
50,-7.31392260231871
50,-7.08348047988938
50,-7.59607511526841
50,-7.41772460674204
50,-8.33665838476137
50,-6.70727205219704
50,-7.51011497874363
50,-6.34581521427645
50,-5.84032490044628
50,-7.45271853460631
50,-7.56699822879957
50,-7.26397421474305
50,-7.53479869109938
50,-7.35727840090771
50,-7.51729748203925
50,-6.78123742222742
50,-7.29459744255663
50,-7.1460074505016
50,-6.59989274617313
50,-7.37389534170754
50,-7.21925986700552
50,-7.14131189111576
50,-6.9845861292575
50,-7.71718215813707
50,-7.25666937948202
50,-6.97871421509938
50,-7.45768369122122
50,-7.39666653212556
50,-7.86481705161849
50,-7.91660604160392
50,-7.14445424264876
50,-7.32936963010381
50,-6.49707661739852
50,-7.53307364203611
50,-7.09004262808986
50,-5.65021920659764
50,-7.57190300187782
50,-7.75665509452186
50,-7.57200262580085
50,-5.81648996188051
50,-7.1357544970503
50,-7.87387148637324
50,-6.87674797599963
50,-7.260026662868
50,-7.97950604273867
50,-6.79330941869174
50,-7.57918795561543
50,-7.55353769492614
50,-7.56168315863433
50,-6.21639381861756
50,-6.67676669796068
50,-7.05309030531704
50,-7.26026310621231
50,-7.90844179948669
50,-7.01978628468428
50,-7.10117604031978
50,-7.6908549279087
50,-7.48505617639417
50,-8.2917252300325
50,-6.67621586777744
50,-6.95676442984871
50,-7.63103722764697
50,-6.42774163988318
50,-6.25500882318005
50,-8.27904078553878
50,-7.64743900577062
50,-6.94725236100487
50,-6.66438845402389
50,-8.0598469306966
50,-6.60885816399347
50,-7.62354393973922
50,-6.95611702198799
50,-6.9638345930649
50,-6.18086671460914
50,-7.03214206589547
50,-7.19765913456751
50,-7.42902670178233
50,-5.87454000010857
50,-7.9896350994153
50,-7.53427903360045
50,-6.71117696160497
50,-7.2604528727074
50,-7.6252829573727
50,-7.78012612417107
50,-8.32807401967855
50,-7.11247573343667
50,-8.08156480976313
50,-6.81968912150612
50,-7.04207897527148
50,-7.05169513704719
50,-7.19007445228471
50,-8.46139669885339
50,-8.08630874228197
50,-6.41663760482434
50,-7.55671207741675
50,-7.84865391790294
50,-7.43268985565623
50,-7.57634607775987
50,-7.38844301920322
50,-7.22450922390756
50,-7.14384759340474
50,-7.70274143956077
50,-6.55886792735438
50,-7.66517574235222
50,-7.38798954440618
50,-7.63781541342449
50,-7.55236054197527
50,-7.09445339466499
50,-6.31999033245339
50,-7.6637945221895
50,-8.23188065087933
50,-7.37627063594285
50,-8.25395515340357
50,-7.02474614683728
50,-7.15304156911495
50,-7.53230053432953
50,-6.98627708290557
50,-6.61023545588833
50,-7.91868511706018
50,-7.60313910464528
50,-6.93168581278097
50,-6.89854105944707
50,-7.05819034007938
50,-8.74339781178104
50,-7.21318634412837
50,-7.08659360538819
50,-7.18810394910038
50,-6.86646073602487
50,-7.43503693661771
50,-7.05130748223107
50,-8.27041441917347
50,-6.50946054585804
50,-6.26355712288121
50,-6.48949687582036
50,-7.53061904204683
50,-7.39756092478313
50,-7.1486357932015
50,-7.63497851564522
50,-6.71106456125509
50,-7.9923475543651
50,-7.42153768381835
50,-6.97645910173166
50,-7.18533094935703
50,-7.77067785198974
50,-7.22556428707101
50,-6.69306922879333
50,-6.32552592594607
50,-7.06853694648122
50,-6.82580673834241
50,-7.55434432269136
50,-7.43576922282595
50,-6.74412180321836
50,-6.68985629490601
50,-6.83152749350422
50,-7.98590488859059
50,-7.36339025026088
50,-7.65531191275331
50,-7.54385396935751
50,-7.99665395062748
50,-7.57570869114075
50,-7.3752308259952
50,-6.86176164666319
50,-7.1357658785887
50,-7.04398696115515
50,-7.84391591906296
50,-6.08466315330758
50,-6.64135651030155
50,-7.20831750783216
50,-7.33822732020401
50,-7.14745069982908
50,-7.31427837230823
50,-6.1224883810775
50,-7.29036141196496
50,-6.6607534992559
50,-7.1158730847123
50,-7.04559929470485
50,-8.80966146152318
50,-7.35932469363685
50,-8.02919112002956
50,-7.24776284802593
50,-6.66943608426238
50,-7.8530093873493
50,-7.0527584109116
50,-6.98215001078663
50,-7.3610921478219
50,-6.82950034593925
50,-7.70273195291019
50,-6.86705779757822
50,-7.83602092189036
50,-7.47686968903423
50,-7.26242276823383
50,-9.06785296786149
50,-7.12110521310288
50,-7.22434295355173
50,-7.38790537725684
50,-6.95209919589751
50,-6.12576187117087
50,-7.19461650413642
50,-6.35960716288111
50,-7.1443761520542
50,-6.94242870293457
50,-6.6621194077185
50,-7.29976217171882
50,-7.70147514942725
50,-7.15668344765114
50,-6.73429761342925
50,-6.71841020434355
50,-7.02292714762021
50,-6.60415768205461
50,-7.23752610787468
50,-7.30829865806579
50,-6.65020781653301
50,-6.74615906084786
50,-6.51938394549572
50,-7.74310154052847
50,-7.02257024964198
50,-6.8284485292752
50,-7.76787133605263
50,-7.21322234843131
50,-7.78496035235103
50,-6.8861076529602
50,-6.59076001282739
50,-6.93226490941103
50,-7.2479649383336
50,-6.84937975072084
50,-7.26632483649476
50,-7.30711421012618
50,-8.71025585934809
50,-7.08752445061298
50,-7.72084828896121
50,-7.39624991950807
50,-7.13844050466345
50,-7.3350176270302
50,-6.42773471414725
50,-6.6131876988353
50,-7.24720057537497
50,-6.737597442694
50,-7.19808493021509
50,-6.20478294858722
50,-7.60974577935236
50,-7.23228809241137
50,-6.18449003365793
50,-8.03835280252848
50,-7.65276314473882
50,-7.21684280902331
50,-7.40805875410007
50,-6.74713525908923
50,-7.09291043589891
50,-7.90480926698603
50,-7.53298036855302
50,-7.88696335949064
50,-7.12676935597364
50,-7.67778251939003
50,-7.17009223574031
50,-7.41937799750395
50,-7.21361503792805
50,-7.92390243052976
50,-7.1651407551108
50,-7.23766169971968
50,-6.37963729228862
50,-7.56802972000962
50,-7.03278136856485
50,-7.72545648726567
50,-6.91325841221726
50,-8.31065082366702
50,-7.1895009565511
50,-7.53791575835869
50,-7.87734752396229
50,-7.52034522349024
50,-7.98448113403089
50,-7.12931149106501
50,-7.71023945645467
50,-7.14523190220125
50,-7.74363294994317
50,-7.39721856775447
50,-7.14698601821644
50,-7.07349972674933
50,-7.4357946976465
50,-6.46690147522879
50,-6.94099109900813
50,-7.75169001547111
50,-7.78428978121716
50,-6.26669295377697
50,-7.26188187747521
50,-7.01166809584482
50,-7.85837967194339
50,-7.68038055088239
50,-7.30626067079749
50,-7.65414777039282
50,-7.50776719247747
50,-6.88964902816059
50,-7.66373455790049
50,-6.58673784792703
50,-7.35525072831882
50,-7.18979971035671
50,-7.54592044191528
50,-7.32254904919151
50,-7.63021247439037
50,-8.42376887393177
50,-9.27741696215169
50,-7.42392303448847
50,-7.59301035286762
50,-7.79655103123621
50,-8.140342044932
50,-7.31853157856899
50,-7.54406136014789
50,-6.91171748204563
50,-6.66050854958056
50,-6.9300838201967
50,-7.73666537737001
50,-8.04967434199018
50,-7.34120676399021
50,-7.43265210891183
50,-7.93081399084223
50,-7.85698302540894
50,-7.06115579535877
50,-6.95727670237784
50,-7.91596736673007
50,-7.19290760527215
50,-7.23209208561169
50,-7.28071784083372
50,-7.96050618019842
50,-7.46924005119479
50,-7.24010499918813
50,-7.87596032921591
50,-6.92355365128472
50,-7.18734813070292
50,-6.59995524715832
50,-7.23099243216144
50,-8.1079935182736
50,-7.21477021651433
50,-6.15353504998535
50,-7.36474621644634
50,-6.57298832134828
50,-6.75835044735324
50,-6.74062071797651
50,-7.64646262312561
50,-7.34894511920732
50,-7.68309678373521
50,-7.18142110099101
50,-7.9737914467065
50,-7.181923983645
50,-7.15309925040034
50,-7.09734311296155
50,-8.16929284465428
50,-7.75262098054665
50,-7.71661395635615
50,-7.29594618652092
50,-7.07237361645034
50,-7.12577800021261
50,-7.31747672376608
50,-7.87505436439932
50,-6.78705414254936
50,-7.76634482956789
50,-6.62914742526751
50,-6.82892496883611
50,-6.96009169109171
50,-6.83260896761796
50,-7.62923589570977
50,-6.78707864949965
50,-7.11599353407949
50,-7.65356964411907
50,-7.58296383968906
50,-7.85096015851615
50,-7.95004032546824
50,-7.82406564511225
50,-6.96139093313081
50,-6.83739137817987
50,-7.29185541426794
50,-7.02603487010109
50,-8.24004131331807
50,-7.4590418424383
50,-7.57319405223348
50,-7.84328153454824
50,-7.84300239553266
50,-6.2900132281672
50,-7.94611715743169
50,-8.44892410671807
50,-7.25578872340486
50,-6.30815691782115
50,-7.30957845613091
50,-7.0462004858857
50,-7.37359064909439
50,-7.05749138270199
50,-7.52248293790437
50,-7.5059673172865
50,-8.07906637289917
50,-6.94913904637643
50,-7.44342644655193
50,-7.82509926501568
50,-7.44205919586568
50,-6.81919598150822
50,-7.59568235864466
50,-7.3299164671101
50,-6.82393416336717
50,-7.61159300967587
50,-7.3878107405677
50,-7.65906595578989
50,-7.17946298919304
50,-7.82321761311812
50,-7.15389268818557
50,-7.58263545445984
50,-6.29875013078497
50,-7.83018699330824
50,-7.65186472226839
50,-7.62108730052814
50,-7.30479490940246
50,-6.3093773873145
50,-7.05404669943045
50,-6.36989776108325
50,-6.86017373484239
50,-6.95792160651121
50,-7.4351858631529
50,-7.50497661441593
50,-5.94945686200949
50,-8.02913877977728
50,-7.7072228672756
50,-7.07017826995435
50,-6.39600419684552
50,-6.95037925769006
50,-7.81926819387626
50,-6.83800971307687
50,-8.07247765755693
50,-7.49153287173156
50,-6.84444694264298
50,-7.2014381604702
50,-7.44362047920119
50,-6.72847814703316
50,-6.87639014338161
50,-7.50701614583791
50,-7.35777132858996
50,-7.67451853297124
50,-9.32664365477596
50,-6.93970628755709
50,-7.64118107074472
50,-6.91232856721625
50,-7.25976412931434
50,-7.01603283042785
50,-7.25531317123081
50,-8.27144627893914
50,-6.89302229386219
50,-7.28968151755145
50,-7.99554169794679
50,-6.77145817983526
50,-7.1481727269557
50,-6.38679109594489
50,-6.0259284051031
50,-6.32410585713791
50,-6.530990149548
50,-7.68374118745097
50,-6.76174777271496
50,-7.83844637854153
50,-6.0025576135606
50,-7.90603443072174
50,-7.68020308107772
50,-7.90269023589393
50,-7.3775111162537
50,-7.5757482407199
50,-7.00529375488235
50,-8.64480475096306
50,-7.10935970798293
50,-6.55837418311128
50,-7.25243706750252
50,-7.03940700749554
50,-5.91138008886424
50,-6.47090570663707
50,-7.77625194332057
50,-7.06453677866747
50,-7.35913746693922
50,-7.16792206736454
50,-7.19687121563398
50,-8.26956546884737
50,-7.52558867338628
50,-7.58635372917894
50,-7.47876790885796
50,-7.05303158719482
50,-7.29787005456512
50,-7.98990635079487
50,-7.71038394100527
50,-7.58848364795069
50,-7.3625373292586
50,-7.06564273210525
50,-7.44210846485522
50,-7.50661596439641
50,-6.96817074801446
50,-6.62989447143584
50,-7.60965400951046
50,-7.05967476250309
50,-7.87416245933985
50,-7.0908597087021
50,-7.10601733593828
50,-7.69453644935403
50,-6.83163435155206
50,-7.43098041866455
50,-7.42743411410304
50,-8.09047344924978
50,-8.30056517390126
50,-8.45463491051912
50,-7.09880200896424
50,-8.30228528006403
50,-7.22054038992368
50,-7.16606860315985
50,-7.15344772863525
50,-7.53998734361044
50,-6.95857096260171
50,-7.2177420248549
50,-6.50669983188248
50,-7.62086219654458
50,-8.41030545897255
50,-8.67011330010806
50,-7.28707186696912
50,-7.4134364952395
50,-7.68309018033225
50,-7.88708123158608
50,-7.82365266081478
50,-7.28284071649169
50,-7.82581560478201
50,-7.25858358802987
50,-8.16083989539095
50,-7.23202878366234
50,-7.15645378052273
50,-8.02528184740486
50,-7.60264937387448
50,-7.57351796373977
50,-7.3934852835375
50,-7.12291399800393
50,-5.73389896316906
50,-7.98818227251383
50,-6.92166730265551
50,-6.22864412622657
50,-7.15348694111209
50,-7.98289603011384
50,-7.54984184688065
50,-8.63092905884476
50,-6.45901943875426
50,-6.97696991356109
50,-7.55219192382373
50,-6.38280111314909
50,-7.45568834109397
50,-6.99854541039019
50,-7.65583347075236
50,-7.5458662575596
50,-6.03840162378498
50,-6.99138793491438
50,-7.07199002832484
50,-6.79500381673609
50,-7.71292670452825
50,-6.73785329115123
50,-6.50094454792645
50,-7.35601099744287
50,-7.89037295977685
50,-7.10021556679294
50,-7.02791236701272
50,-8.01275873321529
50,-8.13711997865205
50,-7.42311056827316
50,-7.91732012448861
50,-7.83671024134209
50,-7.87448726683843
50,-7.55909630498348
50,-7.34085226658716
50,-7.11045027568914
50,-8.1479898251733
50,-6.37950282193681
50,-7.31747729566526
50,-7.96516258483596
50,-7.19611894176023
50,-7.21021028402949
50,-8.59115239984746
50,-7.89655569857187
50,-7.25244463225145
50,-7.63299834928611
50,-6.81994539349672
50,-7.3671040703846
50,-7.34810125329119
50,-7.11514444293455
50,-7.76609513001811
50,-7.55621321349506
50,-6.48460551050153
50,-6.96413007007509
50,-6.82060526932926
50,-7.9010970056677
50,-6.93793562576826
50,-6.99638755979235
50,-6.36071215571291
50,-7.46007803381849
50,-6.93061703593673
50,-7.33728081470788
50,-7.45698812968757
50,-7.57115433112945
50,-7.31554582734816
50,-8.28326250203951
50,-7.56063225892272
50,-7.80275605973942
50,-6.48082636393121
50,-6.86249955550876
50,-7.69293549758297
50,-6.69865378567915
50,-7.8614583438914
50,-7.89825447984304
50,-7.93631177382178
50,-7.24678463686825
50,-6.84372606328261
50,-7.92744644601606
50,-6.44205547165318
50,-7.41202295272549
50,-6.88597120042526
50,-7.306653269526
50,-7.54384028096495
50,-6.65318106501355
50,-6.47843576604795
50,-7.54315316982576
50,-6.46642046867736
50,-6.61416852271289
50,-9.63878159394757
50,-7.6867229995078
50,-7.97627175479803
50,-6.05828105528565
50,-6.90408703256305
50,-8.07982599776568
50,-7.34008743577877
50,-7.96882659381398
50,-7.41695975087183
50,-7.58920502369891
50,-7.66165648197444
50,-7.57569787417552
50,-7.48336515438259
50,-7.05792354509122
50,-6.94283312755089
50,-8.68921405638636
50,-8.25768232670526
50,-6.851039285199
50,-6.85167602730208
50,-7.2160837988562
50,-7.54543104555727
50,-6.03371260109984
50,-7.25250529448821
50,-5.90807047699896
50,-8.03411261720853
50,-7.13686146139249
50,-7.16999253165703
50,-7.817445849409
50,-7.24301414133207
50,-7.71617971315057
50,-7.12537430357011
50,-7.68930229754935
50,-6.75396809947071
50,-9.0478958628274
50,-7.55811538676809
50,-8.03687189073609
50,-7.03005193664003
50,-7.02842124365461
50,-6.54783139423534
50,-6.10840968671847
50,-7.18354533429408
50,-7.10808414577287
50,-7.05564833609076
50,-7.78262057469097
50,-7.85195674664149
50,-5.97358560251842
50,-7.59084545330855
50,-6.95737754851205
50,-8.12214467113198
50,-7.20200955265342
50,-8.19505584856146
50,-6.34135386927134
50,-6.50516901936774
50,-7.28747357133535
50,-7.30917998763255
50,-6.91403289874316
50,-7.73027226189056
50,-6.95699063998345
50,-7.96666093348506
50,-7.51017898790948
50,-7.73606064450506
50,-7.38168182577766
50,-7.18967110602444
50,-7.57866688119267
50,-7.42879609949549
50,-7.4097588669836
50,-7.64219479730112
50,-9.00554520383506
50,-5.89730914222766
50,-7.31449542704174
50,-8.23396901765956
50,-7.09040269284659
50,-7.52877286045028
50,-7.53838202958393
50,-7.83271272927324
50,-7.45621336736529
50,-7.07684584423913
50,-7.63186083991967
50,-7.94243317887593
50,-8.2591188467564
50,-7.39184469046801
50,-7.88036477510188
50,-6.87803499028111
50,-7.13499366847143
50,-6.61418335556591
50,-8.09535530263348
50,-7.53903747675607
50,-6.86612025794586
50,-7.11613617394619
50,-7.92681396968201
50,-7.72650815154959
50,-7.12205330549886
50,-7.33365120036659
50,-6.91609054413417
50,-7.36601886082074
50,-6.75772246655671
50,-6.66368861462596
50,-7.37308687770572
50,-6.76452544650051
50,-7.82994619947039
50,-6.9238800758421
50,-7.14465629517884
50,-7.29149089961736
50,-7.39908607731137
50,-6.77258794486418
50,-7.3776422251853
50,-8.22885837045369
50,-7.87629589078926
50,-6.79308706428015
50,-6.36279522779183
50,-7.11019664250789
50,-7.35440732170893
50,-6.91077006261605
50,-6.80547809889553
50,-7.39397251385394
50,-6.90490831510376
50,-7.55947885715646
50,-7.00051008987216
50,-7.13163655637656
50,-7.23602183171013
50,-7.4661575848731
50,-7.3845728276881
50,-7.4981480211999
50,-7.48385980426524
50,-8.26702446303325
50,-6.833450850501
50,-8.015244206933
50,-6.93663729670157
50,-6.76148851304846
50,-7.27148917351204
50,-7.27964642180282
50,-7.80050515142858
50,-7.61072764465252
50,-7.757758316558
50,-7.45965413150645
50,-7.01280573627275
50,-6.71103712515652
50,-8.04806992987029
50,-6.82116254472836
50,-7.09444279758605
50,-6.49439879340706
50,-7.08154412549939
50,-7.27038076469326
50,-7.05255570169682
50,-7.72171111811479
50,-6.92904719031339
50,-6.01426153015238
50,-7.00492649982312
50,-6.83087264996477
50,-7.01001708154816
50,-7.01176338515037
50,-7.87332040430854
50,-7.15331602898457
50,-7.66041098923877
50,-7.49522621010829
50,-7.5574215707874
50,-7.62098823598258
50,-7.04463843808022
50,-7.73680875217278
50,-7.62303352212659
50,-7.32085124687213
50,-7.34490795954335
50,-6.50609660928279
50,-6.72337327302104
50,-7.54191023202202
50,-6.41622509711456
50,-7.6565698813525
50,-6.91429153762934
50,-7.75844610677022
50,-8.232013377893
50,-8.27659782150012
50,-7.09807337365816
50,-7.58556934452969
50,-6.92720237230717
50,-7.05980917327412
50,-7.42611642780409
50,-6.94650083855548
50,-7.63644633518727
50,-6.38329948014898
50,-7.22888038539685
50,-7.09805640604615
50,-7.1460953788386
50,-6.77147356875644
50,-8.10765543061905
50,-7.18992652201377
50,-8.48941824311717
50,-7.06065760720025
50,-7.70325406445826
50,-7.40477636872543
50,-7.49017242693139
50,-8.06947774522571
50,-6.34739178560449
50,-7.23664461119163
50,-6.87448903331938
50,-6.89770924706421
50,-6.77116660828946
50,-7.80727304725745
50,-7.62510390998727
50,-6.64385579053899
50,-7.73381592279558
50,-7.13761297898523
50,-7.80741931545745
50,-7.01171609892863
50,-7.50446678029585
50,-6.94621859283254
50,-7.03751499886066
50,-7.3699094562526
50,-7.73683174277429
50,-7.78955926182868
50,-7.15376481473752
50,-6.72508571732696
50,-7.44693428421076
50,-7.36943518806904
50,-7.50359451540453
50,-7.24158450203397
50,-6.49186546352752
50,-7.84540567688442
50,-6.73718550412055
50,-7.14682966889802
50,-5.90054421507599
50,-6.94437161373266
50,-6.72187464704412
50,-6.5316647632847
50,-5.88572184329465
50,-7.47692401267716
50,-7.12234216061605
50,-7.20673461281836
50,-6.9400422489256
50,-7.41929423725563
50,-7.71564152951621
50,-7.30921614761178
50,-6.92046390520509
50,-7.40718191380646
50,-6.70996053760034
50,-7.67647456560022
50,-7.53099496938826
50,-6.62765941923369
50,-8.09348752190537
50,-7.29496973507924
50,-7.22552466371744
50,-7.00739259015589
50,-7.3063241503875
50,-7.12286321045854
50,-7.42351224197022
50,-7.44853780976517
50,-6.58022157901671
50,-7.74407009303263
50,-7.96798096848963
50,-7.05339445394454
50,-7.39648700590663
50,-7.54070084839384
50,-6.96346187798819
50,-6.98175332336133
50,-8.13142753519049
50,-7.20404267979585
50,-6.87668632976549
50,-7.21146726085996
50,-6.70717579112554
50,-7.13703210659461
50,-8.13070623357566
50,-7.26119582324674
50,-6.89686541537184
50,-5.68593395496329
50,-7.16648053012044
50,-7.36598763951152
50,-7.80671268804622
50,-7.00105186249052
50,-6.83987640897621
50,-7.50153507898857
50,-7.04579458405884
50,-6.38319313487839
50,-6.06894156318552
50,-6.3507100349948
50,-7.10213480999977
50,-7.77161451392793
50,-7.80032716197078
50,-6.93237078206412
50,-6.58666786013614
50,-6.73998762080124
50,-7.37694124343934
50,-6.41402195679138
50,-7.08773733808418
50,-7.42954523413942
50,-7.11350575755707
50,-7.32705070296565
50,-6.9633800794242
50,-6.85378827329394
50,-7.16394662963045
50,-6.94876183562516
50,-8.57792558294531
50,-6.76045438924167
50,-6.97434931414322
50,-7.05518378059847
50,-7.30662199810328
50,-7.26911137182544
50,-7.28489139555044
50,-6.80182326711232
50,-7.32610090348043
50,-6.01856058405516
50,-7.49247487457381
50,-6.43153119343175
50,-7.1413258172154
50,-7.61785768001577
50,-7.06280800429003
50,-7.22824589767104
50,-7.20934511268507
50,-7.13684384981038
50,-8.47256756424926
50,-7.16912886304553
50,-6.74004956169639
50,-6.04816832636976
50,-7.51383708269769
50,-8.01442622439706
50,-7.15316250277463
50,-6.78759184803073
50,-7.95166025637591
50,-7.09704561480338
50,-6.65416778992478
50,-5.94916078330994
50,-7.04139832251
50,-7.87225677345953
50,-7.27246872459278
50,-6.95725602667755
50,-6.66868531087839
50,-6.34311220859305
50,-7.65732382177022
50,-6.57123382736881
50,-6.99306131819749
50,-7.02869995630115
50,-7.85151401811073
50,-7.1286444197144
50,-7.47648800399051
50,-7.54926922455383
50,-6.73125830434942
50,-7.53435362711447
50,-7.48946548724941
50,-7.15873638980814
50,-7.26879128865299
50,-7.42636805284552
50,-7.14510190274838
50,-8.28641114620631
50,-6.81651397939241
50,-6.08153262972592
50,-7.34028074316926
50,-7.24766954437376
50,-7.01219987087875
50,-7.17710061273828
50,-7.03500866768711
50,-7.39978630241229
50,-7.41040237795545
50,-7.56042929367012
50,-7.11762824487683
50,-7.00620555501308
50,-7.07877020380521
50,-6.30201081995052
50,-5.71040769969184
50,-7.01816964162782
50,-7.26928556903249
50,-7.41403480531131
50,-7.4112767163335
50,-7.64487581374164
50,-6.94253728674216
50,-6.21027313968691
50,-8.55221525750938
50,-6.03953769262415
50,-7.14644362543108
50,-7.47244349282823
50,-6.97214637841323
50,-7.47077099047349
50,-7.49739440634767
50,-7.57143091952224
50,-6.67937344685991
50,-7.01466157444171
50,-7.59531706179872
50,-6.94809545002701
50,-7.56743945026173
50,-7.17558465311193
50,-7.34844648263097
50,-6.34680738643538
50,-7.60915193972973
50,-7.4489931020842
50,-8.63893930748817
50,-5.98133243267146
50,-8.05591667105886
50,-6.99343994177068
50,-6.99871194264393
50,-6.53131107068912
50,-7.70251055602032
50,-7.45812968215911
50,-6.89064669494519
50,-7.24029491242386
50,-6.98983845833044
50,-8.25252429629673
50,-6.87302174581733
50,-8.24712448861176
50,-6.8206749792921
50,-6.6713200230257
50,-8.11228492986686
50,-8.14891168269355
50,-7.27684112003428
50,-8.18753546841842
50,-6.87441104353558
50,-7.15708422797295
50,-6.8002820665943
50,-7.20769431084657
50,-6.65687433702608
50,-6.96146718221041
50,-7.04034730909696
50,-6.8805580592418
50,-7.31814845603116
50,-7.49030928184249
50,-8.42997520162215
50,-6.20942776374342
50,-7.30005215045479
50,-6.59148287198456
50,-8.06720673901254
50,-7.91423467307328
50,-7.99947034890987
50,-8.36569809485284
50,-8.18484126062849
50,-7.62454356045371
50,-7.48266535438384
50,-6.62345947705648
50,-7.13428131167237
50,-7.51709078107087
50,-6.76088727995853
50,-6.71265998107817
50,-7.07533589667022
50,-7.56459999521439
50,-7.76811939805381
50,-7.70758134589363
50,-7.00621836101648
50,-7.73578278922206
50,-6.74807790952995
50,-7.5971445649187
50,-7.9381061046234
50,-7.38878467623714
50,-7.24078706066237
50,-7.88031956015701
