"K","holdout","lik"
110,1,-8.0121771902456
110,1,-7.41279857500976
110,1,-7.39298012619807
110,1,-6.95136687910454
110,1,-6.98845078464928
110,1,-7.87636996349784
110,1,-7.69908539536449
110,1,-7.84075332862721
110,1,-8.00811716084134
110,1,-7.68445569823589
110,1,-8.10817167445781
110,1,-7.08895260499405
110,1,-7.40606408234731
110,1,-7.02379901355716
110,1,-7.1714860393949
110,1,-7.87947737246695
110,1,-8.33950829124908
110,1,-7.56585517264882
110,1,-7.35981630423313
110,1,-7.10548416119072
110,1,-7.03634557188998
110,1,-8.17947507140562
110,1,-7.76374275539216
110,1,-7.96162096516174
110,1,-7.60496256488663
110,1,-6.5127877505682
110,1,-7.72567757223224
110,1,-8.52304376718325
110,1,-7.47163379451856
110,1,-7.60476683281008
110,1,-8.09184089939185
110,1,-7.63303267582689
110,1,-7.14471578001645
110,1,-7.82147109002381
110,1,-7.82526188319452
110,1,-7.38344895034804
110,1,-7.4142047024783
110,1,-7.1116984871012
110,1,-6.47350971735974
110,1,-7.58339637120017
110,1,-7.6090754188499
110,1,-6.75317692715854
110,1,-7.78391801096701
110,1,-6.77408124191115
110,1,-7.50424240944925
110,1,-6.70010022602051
110,1,-7.76635776592661
110,1,-6.66889347619505
110,1,-7.14789699452143
110,1,-7.59395599815891
110,1,-7.30978287565426
110,1,-6.86822034782024
110,1,-6.63731766406116
110,1,-7.48947329920249
110,1,-7.97842085370458
110,1,-7.24979925635386
110,1,-7.37508041066677
110,1,-6.80051063859915
110,1,-6.88285863189005
110,1,-8.00478616224836
110,1,-6.99501757752723
110,1,-7.46925277626678
110,1,-7.23957795789811
110,1,-6.41366573643965
110,1,-7.10364160095357
110,1,-7.15949309939483
110,1,-8.682875309042
110,1,-7.8183632111638
110,1,-6.60640103513506
110,1,-6.64681916103002
110,1,-7.99651614346625
110,1,-7.83917988453084
110,1,-7.48124079233967
110,1,-5.88064335278989
110,1,-7.60989005760543
110,1,-6.37898857788841
110,1,-6.62606546074789
110,1,-7.0373779271424
110,1,-7.07946809308656
110,1,-7.15383309030855
110,1,-6.91398659045019
110,1,-6.80359868058169
110,1,-7.79980389992902
110,1,-7.58383249041274
110,1,-7.50716376437308
110,1,-7.42765348065718
110,1,-6.92897524564001
110,1,-7.89920792476419
110,1,-6.90925237271082
110,1,-6.87920563672862
110,1,-7.10522453840598
110,1,-6.55543002148427
110,1,-5.86169586098235
110,1,-7.49496828677838
110,1,-7.27944675692463
110,1,-7.49019029544103
110,1,-6.82717569447836
110,1,-7.2270337492355
110,1,-7.80536385974063
110,1,-7.06098284031239
110,1,-7.07708395716284
110,1,-7.68912100680241
110,1,-7.35020603553486
110,1,-7.28665934870433
110,1,-8.32467127126966
110,1,-6.58189819922421
110,1,-7.49008332033846
110,1,-6.47863568479846
110,1,-7.36683955381548
110,1,-7.03205698609193
110,1,-6.8717674182615
110,1,-8.09213206039658
110,1,-7.61933377748957
110,1,-7.809874372378
110,1,-6.37599537610731
110,1,-6.60233519107998
110,1,-6.90300884491598
110,1,-7.13942701917152
110,1,-6.85797780054287
110,1,-7.36821085914174
110,1,-7.05802909676578
110,1,-7.50209471055499
110,1,-7.21577665701629
110,1,-6.71026246201003
110,1,-7.50145957382461
110,1,-7.13784864827179
110,1,-8.10456249099406
110,1,-6.78098317394612
110,1,-7.05772630723288
110,1,-7.99234169699108
110,1,-6.77073877564494
110,1,-7.45861458524413
110,1,-6.2060135667182
110,1,-7.0830723313673
110,1,-7.01786480186149
110,1,-6.89270115659067
110,1,-6.95225161435482
110,1,-7.82396896970029
110,1,-7.48814477163121
110,1,-7.32229213752818
110,1,-7.749059413139
110,1,-7.37680029138398
110,1,-7.11272404410633
110,1,-6.41158819955738
110,1,-6.75627734910685
110,1,-6.96458370982859
110,1,-7.2122226369692
110,1,-7.6947727301735
110,1,-6.91422557313163
110,1,-6.7570588683899
110,1,-6.59862897744724
110,1,-7.51187817796294
110,1,-7.66124100051664
110,1,-7.05188292397483
110,1,-7.93672290270113
110,1,-7.50284114636964
110,1,-7.78079618467812
110,1,-7.54299575752222
110,1,-7.33251179871791
110,1,-7.42494537006861
110,1,-7.37697896322547
110,1,-7.43773868223183
110,1,-6.77933081881815
110,1,-6.7819697944533
110,1,-7.16031805343655
110,1,-7.15145380954878
110,1,-7.00685647700178
110,1,-7.68944599723401
110,1,-7.20551209205256
110,1,-7.85186893347446
110,1,-6.82397090877944
110,1,-8.31504901946859
110,1,-7.02391092337714
110,1,-6.68348481515974
110,1,-7.57532834471077
110,1,-6.24728341010636
110,1,-6.65272775596652
110,1,-7.77594424917727
110,1,-7.34911683403031
110,1,-7.37680571231917
110,1,-7.21028065377668
110,1,-6.59724199924427
110,1,-7.33184672456502
110,1,-7.28443138749676
110,1,-6.91409251850455
110,1,-6.84587015030742
110,1,-7.11278594376022
110,1,-6.99133626002695
110,1,-7.53093322452394
110,1,-7.22280403325579
110,1,-7.60716900483117
110,1,-7.34006353448572
110,1,-7.17690895665701
110,1,-7.41606665463275
110,1,-7.7351367355132
110,1,-7.18810743510397
110,1,-7.7397738280023
110,1,-7.75606862462889
110,1,-7.10156318698467
110,1,-7.74198922625404
110,1,-7.30976470582726
110,1,-6.62485456843853
110,1,-7.47778885182392
110,1,-7.33317011643779
110,1,-6.90791761038601
110,1,-7.7155187788509
110,1,-7.34021822703288
110,1,-7.44762206191812
110,1,-7.32615094623766
110,1,-7.45413394870712
110,1,-7.20215279268554
110,1,-6.895643597184
110,1,-6.73869354910711
110,1,-6.91523793049321
110,1,-7.69507375001897
110,1,-7.26434620426974
110,1,-6.7863946260689
110,1,-7.7835224870942
110,1,-7.54617313688422
110,1,-7.88861910971773
110,1,-8.0162551649407
110,1,-7.35741530990726
110,1,-7.71894305418616
110,1,-6.8410487817194
110,1,-8.52278046377196
110,1,-6.89100286410997
110,1,-7.20139623602694
110,1,-7.47843742755913
110,1,-6.98917496280659
110,1,-8.1685449862906
110,1,-7.12578779181622
110,1,-7.41567753615129
110,1,-7.11358396550313
110,1,-6.51898298450593
110,1,-6.58702891305782
110,1,-5.62589976790033
110,1,-7.78300756795591
110,1,-8.17239487040873
110,1,-7.34386945090568
110,1,-8.51732301502546
110,1,-7.31175091835406
110,1,-6.3195668763042
110,1,-6.91960155041862
110,1,-7.32408216291376
110,1,-6.89410412818512
110,1,-6.67647897842248
110,1,-7.87760883569784
110,1,-8.13718695814712
110,1,-7.44074392631718
110,1,-6.68639143367342
110,1,-7.71870234069284
110,1,-7.18894232714137
110,1,-7.26986143914826
110,1,-7.55510125385226
110,1,-5.68892055480156
110,1,-6.23775537953916
110,1,-6.92715901232467
110,1,-7.31387925411552
110,1,-6.97979984311544
110,1,-8.03082283578763
110,1,-7.21758857649479
110,1,-6.53915219294659
110,1,-6.99278623475339
110,1,-7.04104795252066
110,1,-6.51789642038762
110,1,-7.99317189943294
110,1,-7.30070045923579
110,1,-7.35128441944811
110,1,-6.49464502737776
110,1,-7.79501964022178
110,1,-7.05935119900263
110,1,-6.95057962104613
110,1,-7.56618411171493
110,1,-7.5890297334425
110,1,-7.02621313978867
110,1,-6.92432061503801
110,1,-7.19771370582938
110,1,-6.84720903793837
110,1,-7.45681657517519
110,1,-7.62464908908631
110,1,-7.98932620917093
110,1,-7.52900234436614
110,1,-7.42866547343179
110,1,-8.83426513410045
110,1,-6.48549596289109
110,1,-7.50713452793425
110,1,-7.66680509698937
110,1,-7.38718297928845
110,1,-7.03360184428043
110,1,-7.81949747055354
110,1,-8.45778033730954
110,1,-7.01400891204619
110,1,-6.97943201679977
110,1,-7.4243536176352
110,1,-6.94117694610226
110,1,-7.31908173314218
110,1,-7.33099293578215
110,1,-7.54857602967493
110,1,-7.04949466617144
110,1,-6.84851686858385
110,1,-6.74561674046692
110,1,-6.73833576930863
110,1,-6.68186340551967
110,1,-8.21105497874333
110,1,-7.5520260919869
110,1,-7.10385554714547
110,1,-7.52708626472306
110,1,-7.03951181683977
110,1,-7.07077875443319
110,1,-7.33450034834859
110,1,-6.85888287319621
110,1,-6.98768022806648
110,1,-7.59415569033249
110,1,-8.4319504921737
110,1,-7.09003439694555
110,1,-6.11845895316186
110,1,-6.19128813112839
110,1,-6.8951508899325
110,1,-7.72850621904027
110,1,-6.82094746755497
110,1,-8.23943686869906
110,1,-7.52348104742032
110,1,-6.65424808101947
110,1,-7.63308001986339
110,1,-7.43513065951502
110,1,-8.23185022974558
110,1,-6.63378102192149
110,1,-6.53644366516592
110,1,-6.25111500113029
110,1,-6.88839458447165
110,1,-7.36183823382495
110,1,-7.12165986513273
110,1,-6.91078260837727
110,1,-5.82368171423906
110,1,-7.08068913643921
110,1,-7.88737692622213
110,1,-6.94982621929347
110,1,-8.00278889763552
110,1,-7.10670742974426
110,1,-5.8475785398594
110,1,-6.85930824864069
110,1,-7.63136750069459
110,1,-6.21697367491484
110,1,-6.64382095531435
110,1,-6.64554351649512
110,1,-7.87685692071861
110,1,-7.39387981314217
110,1,-7.34368444206227
110,1,-6.94222507347405
110,1,-6.87282694409836
110,1,-6.95986797486446
110,1,-7.43958021654479
110,1,-7.87849948731431
110,1,-7.98912993000734
110,1,-6.71177219453659
110,1,-6.70111375569357
110,1,-6.68382569795269
110,1,-7.0357735481498
110,1,-7.4763337311081
110,1,-7.58004427205774
110,1,-7.79441107524854
110,1,-7.10625202344738
110,1,-7.13840070284674
110,1,-7.12539903397253
110,1,-7.43368504392182
110,1,-7.19012681062862
110,1,-6.62530094258256
110,1,-6.57819782826916
110,1,-6.25019616327768
110,1,-7.42401187611184
110,1,-7.44623395979434
110,1,-7.49173491412405
110,1,-8.21641124355746
110,1,-7.75614690673631
110,1,-7.93793510470752
110,1,-7.51247881016891
110,1,-7.56218902441359
110,1,-7.08623222640955
110,1,-7.42815634412774
110,1,-7.22916484189671
110,1,-6.61084488249849
110,1,-7.88813142484518
110,1,-7.9577552940869
110,1,-7.33861341020147
110,1,-7.05704430834754
110,1,-6.27492703404721
110,1,-7.12516503072484
110,1,-7.13334909094131
110,1,-7.70927525965939
110,1,-6.93315196476924
110,1,-7.26701606123671
110,1,-6.77519883679646
110,1,-7.23948963877219
110,1,-7.86855588504141
110,1,-6.73640713587419
110,1,-7.33993711270047
110,1,-7.30836261208433
110,1,-7.54183303757268
110,1,-7.43197272858472
110,1,-6.55377503282886
110,1,-8.15987705505588
110,1,-7.34806732875426
110,1,-6.88992035303386
110,1,-7.39360409237167
110,1,-6.93009947557062
110,1,-6.90175115357503
110,1,-7.06172137944436
110,1,-7.55229195746333
110,1,-7.20119849762839
110,1,-7.87451158147037
110,1,-8.24717739927115
110,1,-6.32487330226394
110,1,-8.10456933974015
110,1,-7.22533034392919
110,1,-8.56830123048195
110,1,-7.49114991810425
110,1,-6.89393701756268
110,1,-7.7272815055042
110,1,-6.99712307609192
110,1,-7.51781883229618
110,1,-6.9484785562481
110,1,-7.29754481347819
110,1,-6.80403962394883
110,1,-6.9851438311033
110,1,-7.6493814251769
110,1,-7.0418336434404
110,1,-7.14446199110216
110,1,-8.59345403214801
110,1,-7.68854052453373
110,1,-7.37131128359801
110,1,-6.66768383200023
110,1,-6.85178276315847
110,1,-7.92531945899131
110,1,-6.4247930225177
110,1,-7.12478073508046
110,1,-6.46002344903419
110,1,-7.11906402860019
110,1,-7.34082441138587
110,1,-7.1450767102935
110,1,-7.60316372677178
110,1,-7.6776942346042
110,1,-6.68994578433514
110,1,-6.53466273575657
110,1,-7.60193882779831
110,1,-7.4650569841938
110,1,-7.81240779215808
110,1,-7.60558245447959
110,1,-7.10738427720184
110,1,-6.80073908374944
110,1,-7.85977051879422
110,1,-6.83074671346494
110,1,-8.44080988590735
110,1,-7.35906771619022
110,1,-7.23002469560215
110,1,-7.64635880723566
110,1,-7.43591686986796
110,1,-7.02468658410019
110,1,-7.11165423703878
110,1,-7.36595506522487
110,1,-7.69778138469184
110,1,-7.10376194921527
110,1,-6.85636093659345
110,1,-6.44116398590753
110,1,-7.67454147006011
110,1,-7.3299038214364
110,1,-5.34435194622487
110,1,-7.70071759720357
110,1,-7.35282565492255
110,1,-8.04611683406432
110,1,-8.02375022146147
110,1,-7.10646277693148
110,1,-7.26414414118803
110,1,-7.37733858635979
110,1,-7.61864237422314
110,1,-7.19669228200728
110,1,-6.56854696154391
110,1,-8.28013011889943
110,1,-7.816443460914
110,1,-7.59477631865329
110,1,-7.44310818318245
110,1,-7.58495107154623
110,1,-7.33105668685761
110,1,-6.75497718667694
110,1,-7.40052495810089
110,1,-7.83882955993112
110,1,-7.05333218364316
110,1,-7.2134914337357
110,1,-7.91556974322409
110,1,-7.14677466495202
110,1,-7.6320084990225
110,1,-7.42620516424945
110,1,-7.48995411679497
110,1,-7.79748464449539
110,1,-7.48937449892376
110,1,-6.97544042271087
110,1,-7.91312667377908
110,1,-7.64715585106132
110,1,-7.79340399597754
110,1,-7.33065842199599
110,1,-7.58404233387251
110,1,-7.18539049672273
110,1,-8.63092816553809
110,1,-6.7946980528481
110,1,-6.25840623303931
110,1,-6.53386542614563
110,1,-7.45080143177407
110,1,-7.43691385213837
110,1,-7.69940744799293
110,1,-6.6429897542473
110,1,-7.47208994120619
110,1,-6.29084445488987
110,1,-7.07727287169006
110,1,-6.95232249700917
110,1,-6.45966941026
110,1,-6.90727135561101
110,1,-7.48070482497508
110,1,-7.1502127142108
110,1,-7.86752018955848
110,1,-7.3871359801559
110,1,-7.14398129415818
110,1,-7.3281130685934
110,1,-7.32390302314611
110,1,-6.40760637229496
110,1,-6.86939174859546
110,1,-6.78542861023863
110,1,-6.85322540417245
110,1,-7.95740427453142
110,1,-7.62379624437851
110,1,-7.6802421968976
110,1,-8.12223680221791
110,1,-6.92689779934129
110,1,-6.58731664599448
110,1,-7.29427277212875
110,1,-7.18322542799812
110,1,-6.71093845180407
110,1,-7.43712948956083
110,1,-7.18857126807308
110,1,-8.11853959703433
110,1,-7.71607974451739
110,1,-7.22314382359507
110,1,-7.56344754893062
110,1,-6.74001672827671
110,1,-6.94961564308789
110,1,-7.74352772377203
110,1,-6.01629789689707
110,1,-7.41922264557804
110,1,-7.31994200832402
110,1,-8.18085582419756
110,1,-8.07165415551637
110,1,-7.40276334654424
110,1,-7.61691589904039
110,1,-5.74686506671512
110,1,-7.92783575705266
110,1,-7.48422462858053
110,1,-6.7209557985995
110,1,-7.63072624179464
110,1,-7.343250543234
110,1,-7.04745276182912
110,1,-7.60625124334518
110,1,-7.53027867937499
110,1,-6.74071133807538
110,1,-7.34443220131274
110,1,-7.35506401172408
110,1,-8.18952994526228
110,1,-7.68898837405472
110,1,-6.37090891717985
110,1,-6.90706927250466
110,1,-6.27899745716166
110,1,-6.8884570378282
110,1,-7.54264646618913
110,1,-7.68385918567725
110,1,-6.06966792775223
110,1,-7.66639991928723
110,1,-7.76604917402286
110,1,-7.80555935998894
110,1,-7.18569363907476
110,1,-7.690648756342
110,1,-7.85435843769895
110,1,-7.496810045793
110,1,-7.0930014027973
110,1,-8.04848608768592
110,1,-6.01006498556093
110,1,-7.58789966425136
110,1,-6.84624113924938
110,1,-7.29889841679522
110,1,-7.21070961357412
110,1,-7.15437081463355
110,1,-7.35289953575621
110,1,-7.68509926480536
110,1,-6.40917860423146
110,1,-7.26851477845306
110,1,-7.31468864668919
110,1,-7.02769193304318
110,1,-7.60955886893935
110,1,-7.43140235780983
110,1,-7.34205735562781
110,1,-6.64586410485716
110,1,-7.37278746804123
110,1,-6.95780085102392
110,1,-7.38795718483858
110,1,-7.64411448900176
110,1,-7.17838818650557
110,1,-6.30828201194013
110,1,-7.82321171933098
110,1,-6.36001101355553
110,1,-8.49276439805549
110,1,-7.39969968987409
110,1,-6.95385333165631
110,1,-7.4746944326493
110,1,-8.37913403020029
110,1,-6.79942210341729
110,1,-6.58665561234736
110,1,-7.82024419527215
110,1,-7.53798676790242
110,1,-8.1773193188081
110,1,-7.7525490366141
110,1,-7.80875954446686
110,1,-6.55237484672397
110,1,-7.58379415072464
110,1,-7.81397686241682
110,1,-6.84973765863293
110,1,-8.1069343496992
110,1,-6.96062787819358
110,1,-7.43468601620607
110,1,-7.20174286585814
110,1,-6.76859813462864
110,1,-8.25144808433153
110,1,-6.92817737945682
110,1,-7.44414246946517
110,1,-7.51352047603706
110,1,-6.6504194252875
110,1,-6.90998085763185
110,1,-7.57061951496392
110,1,-7.86417005216598
110,1,-7.63988816488268
110,1,-7.18658573787595
110,1,-6.79369384379847
110,1,-6.76718841365619
110,1,-7.32045901400758
110,1,-6.96532255195625
110,1,-7.41961197466731
110,1,-7.06278204183913
110,1,-6.69480987486247
110,1,-7.16340767926278
110,1,-7.16037351549677
110,1,-7.44978981759655
110,1,-7.42000398303481
110,1,-7.60664146868844
110,1,-7.84211884713984
110,1,-7.63125176070981
110,1,-8.00744406167764
110,1,-7.83469993012308
110,1,-8.04443874838518
110,1,-7.48031021661161
110,1,-6.92927391529779
110,1,-7.3279189875369
110,1,-7.62549064403512
110,1,-7.20664704097238
110,1,-7.7352368858769
110,1,-6.64955771305133
110,1,-7.44773426232564
110,1,-6.53897623727634
110,1,-7.43110893855745
110,1,-7.53582094767587
110,1,-7.29979695408645
110,1,-6.5970009833393
110,1,-8.24435639990034
110,1,-7.00804690338449
110,1,-6.90260496030389
110,1,-6.48679005359126
110,1,-6.87527557007266
110,1,-7.2747626150924
110,1,-7.31222832496552
110,1,-7.5782949467377
110,1,-7.36879456696547
110,1,-6.80351320410733
110,1,-6.37501962032842
110,1,-7.51207969223633
110,1,-6.26172114784577
110,1,-7.57499818713976
110,1,-7.48031625642323
110,1,-7.01863944061416
110,1,-7.91448903251866
110,1,-7.78341865424425
110,1,-5.32395944149441
110,1,-6.74236226561653
110,1,-7.39490965873011
110,1,-5.58612394473574
110,1,-7.30219176452798
110,1,-7.83070723886736
110,1,-7.29245791004582
110,1,-5.46877443240819
110,1,-7.69408351704936
110,1,-8.64861000111137
110,1,-7.19416499237638
110,1,-6.91132956386261
110,1,-6.86445851784282
110,1,-6.14748931200177
110,1,-6.73177923302679
110,1,-6.5784401107563
110,1,-7.5564421493433
110,1,-8.79383375395701
110,1,-7.96045877768198
110,1,-7.19393323922974
110,1,-6.9922745997221
110,1,-6.58484315764806
110,1,-7.69351728459258
110,1,-7.16602424520904
110,1,-6.20365480321428
110,1,-6.93949582861859
110,1,-7.09256635464152
110,1,-6.79751438830408
110,1,-7.03602535770631
110,1,-7.10389218693099
110,1,-6.75107094765066
110,1,-7.91470623479883
110,1,-7.73171499003828
110,1,-7.77910745311544
110,1,-8.08335158297632
110,1,-7.53663107407339
110,1,-7.14455131396799
110,1,-7.71156917523114
110,1,-8.18628683862793
110,1,-7.22460140680445
110,1,-7.46346111415164
110,1,-7.7490952210474
110,1,-7.8618206532267
110,1,-7.73562993873416
110,1,-7.34706280214828
110,1,-6.34939006418179
110,1,-7.38350894680184
110,1,-7.65673631683702
110,1,-8.04018867270535
110,1,-8.01095413205079
110,1,-7.37206852343038
110,1,-7.01053675541067
110,1,-7.46863444427375
110,1,-7.18155169429494
110,1,-5.69615487020413
110,1,-7.4545851612368
110,1,-7.8583207319265
110,1,-7.16598868493483
110,1,-6.49436348560725
110,1,-7.41201086211394
110,1,-7.155309425427
110,1,-6.77048224976088
110,1,-7.51919556244358
110,1,-7.1897101909343
110,1,-7.5904305273502
110,1,-6.5335474988952
110,1,-7.8958819501518
110,1,-7.14473853265166
110,1,-7.75839338598355
110,1,-8.50289932167776
110,1,-7.66341280615475
110,1,-7.74780188612083
110,1,-7.05400516511345
110,1,-7.49586166500054
110,1,-7.74310473060183
110,1,-6.92829608988534
110,1,-7.29953039272982
110,1,-6.76937529641415
110,1,-6.88199683391936
110,1,-7.92405184626922
110,1,-7.28656041781963
110,1,-7.27531885072013
110,1,-7.57281940311143
110,1,-7.21462202719453
110,1,-6.64962363145633
110,1,-6.86371255740346
110,1,-8.20327413113243
110,1,-7.72606853361614
110,1,-7.37912297120951
110,1,-7.95522801500586
110,1,-7.71836600216011
110,1,-7.97718237190833
110,1,-7.1401482587834
110,1,-7.22165745165754
110,1,-7.32587229678835
110,1,-7.71991311130946
110,1,-7.13122689917909
110,1,-7.66110717215622
110,1,-6.54897851484706
110,1,-7.36302376301936
110,1,-8.02441459225981
110,1,-7.41044523658386
110,1,-7.33471013467794
110,1,-7.33068350419375
110,1,-6.70067761954807
110,1,-7.85309031580889
110,1,-7.74532279323004
110,1,-7.68322245951784
110,1,-7.69055124455274
110,1,-7.24542175201037
110,1,-8.29169302360518
110,1,-8.24481765812071
110,1,-6.95089087565552
110,1,-6.39631721055731
110,1,-7.18341215867029
110,1,-7.45000654921329
110,1,-7.07158732494856
110,1,-7.24966953678804
110,1,-6.84458503330415
110,1,-7.78769586782867
110,1,-6.94245534024325
110,1,-6.55308802467957
110,1,-7.55142209625257
110,1,-7.99466274398437
110,1,-7.55889194342001
110,1,-7.45418671021892
110,1,-7.40978631091998
110,1,-7.55965003312479
110,1,-7.74826349519324
110,1,-7.2225929297219
110,1,-7.77101092036366
110,1,-8.0224243296679
110,1,-7.12227296986342
110,1,-7.56945770763142
110,1,-8.13949557618883
110,1,-5.74421430600828
110,1,-7.76915818536374
110,1,-7.23573415152033
110,1,-6.69245244930375
110,1,-8.00630518591093
110,1,-7.64581379639632
110,1,-7.21859493879912
110,1,-7.15013159174128
110,1,-6.57206441049508
110,1,-7.50507692970515
110,1,-6.93857723891687
110,1,-7.38720475232342
110,1,-7.34221015275333
110,1,-7.39340919009453
110,1,-7.64758643916024
110,1,-7.34414431545312
110,1,-6.20348101814415
110,1,-6.79050730855008
110,1,-7.66078850836338
110,1,-7.09820254131845
110,1,-7.38841888481198
110,1,-7.20357384862757
110,1,-7.14868971069472
110,1,-6.86674406355949
110,1,-6.8133889491439
110,1,-7.11353697865668
110,1,-7.14047661008412
110,1,-7.64106432208972
110,1,-6.97558958733659
110,1,-7.39437171128654
110,1,-6.86033328058245
110,1,-7.27665971483396
110,1,-7.3347756181817
110,1,-7.36848216596451
110,1,-6.85006775723868
110,1,-6.95121389079119
110,1,-7.32759660176448
110,1,-8.06352115612474
110,1,-6.60841186820398
110,1,-6.8567371126711
110,1,-8.08594019145938
110,1,-8.44862337149988
110,1,-8.09932654458287
110,1,-7.00400352038624
110,1,-7.13137461393611
110,1,-6.96983737196757
110,1,-6.87346144437955
110,1,-7.61480648374226
110,1,-7.74347100850045
110,1,-8.32692870449188
110,1,-7.13807813305556
110,1,-7.76743575275006
110,1,-7.49865742187147
110,1,-6.70087771596974
110,1,-6.99435735604876
110,1,-7.37973494181984
110,1,-7.03059545441301
110,1,-7.88190813932465
110,1,-7.93404300148976
110,1,-6.77251189059622
110,1,-7.63653983695942
110,1,-7.48243440297586
110,1,-6.9121306491587
110,1,-9.11039282630128
110,1,-7.58554441743747
110,1,-7.51103071008812
110,1,-6.61326508742531
110,1,-6.87485135568097
110,1,-7.00180527059632
110,1,-6.90298496812061
110,1,-8.37012278478672
110,1,-7.02666780251008
110,1,-7.96877298447668
110,1,-7.67511423049686
110,1,-8.52163389062259
110,1,-7.84348874288966
110,1,-7.17396598627831
110,1,-8.03297855547051
110,1,-7.13630450509324
110,1,-7.68787466593427
110,1,-6.96628618297921
110,1,-6.99553955180556
110,1,-7.32961852400777
110,1,-6.60696864026829
110,1,-7.03668816536646
110,1,-7.42405510910216
110,1,-6.98747264503211
110,1,-6.53354277531037
110,1,-8.14891273685824
110,1,-7.86507177077631
110,1,-6.95768834876549
110,1,-6.8948585379264
110,1,-6.81171893246732
110,1,-7.5690150555212
110,1,-7.65792259699405
110,1,-6.51882471878039
110,1,-8.02404621158726
110,1,-8.59451423721384
110,1,-8.11053784924798
110,1,-7.70873506045147
110,1,-7.64366251036903
110,1,-7.36656013811171
110,1,-7.48874465439315
110,1,-6.79485359116077
110,1,-7.71122972440184
110,1,-7.25694146857385
110,1,-8.39681864050509
110,1,-7.21091661499935
110,1,-6.92302233149497
110,1,-7.67218192276378
110,1,-7.13210760814648
110,1,-7.65623666219444
110,1,-6.76867211214214
110,1,-7.75883376490477
110,1,-6.92448566287045
110,1,-7.40479369225663
110,1,-7.5784887526854
110,1,-8.00906714102219
110,1,-6.43134294230522
110,1,-6.85007190284991
110,1,-7.49621980334794
110,1,-7.82658345199094
110,1,-7.76706413190642
110,1,-6.99598056466503
110,1,-8.61038813388823
110,1,-8.2749155337185
110,1,-7.39919920167706
110,1,-6.68373873884689
110,1,-6.61073546017048
110,1,-7.5884096450706
110,1,-6.98073429995296
110,1,-7.35803606689502
110,1,-8.34383907833365
110,1,-7.7223951272069
110,1,-7.33616712137188
110,1,-6.5767919257342
110,1,-6.74789373245447
110,1,-7.37516658494613
110,1,-7.32758824650956
110,1,-7.53720428572359
110,1,-6.40335529220436
110,1,-7.10623707401479
110,1,-7.06958288665066
110,1,-6.81125828856594
110,1,-6.57156497634737
110,1,-7.11010932593162
110,1,-7.15301790517433
110,1,-7.29394000303855
110,1,-7.34388814020487
110,1,-6.75318291495423
110,1,-7.14692785121565
110,1,-6.79815899092765
110,1,-7.27640350290721
110,1,-7.27852401813234
110,1,-7.75509693182677
110,1,-7.03107682015386
110,1,-6.95776848206547
110,1,-7.23164909646087
110,1,-7.95912317971723
110,1,-7.62194857555991
110,1,-6.61094482156692
110,1,-7.60097636434886
110,1,-8.80697260980174
110,1,-6.94744541642917
110,1,-6.96347437807797
110,1,-6.90742629401087
110,1,-7.31361785142524
110,1,-7.16501381434015
110,1,-6.79565370815287
110,1,-6.88225398372385
110,1,-7.4520752104853
110,1,-7.95766880090977
110,1,-6.21267284558423
110,1,-7.21086310121482
110,1,-6.64005627059039
110,1,-6.69934407496247
110,1,-7.49138688989669
110,1,-6.89790520747832
110,1,-7.26447811729462
110,1,-5.85141106372839
110,1,-7.23307605445673
110,1,-7.24702209426609
110,1,-7.56186722590887
110,1,-6.67702264337027
110,1,-7.82424554903163
110,1,-7.90709691941016
110,1,-6.92664502744731
110,1,-7.75232675737103
110,1,-6.96019766472612
110,1,-7.15321039235747
110,1,-7.87000085237373
110,1,-7.5911708589114
110,1,-7.06149274312611
110,1,-6.93177413310859
110,1,-7.75135078436516
110,1,-6.81874096483805
110,1,-7.46987949767746
110,1,-5.85209199962846
110,1,-7.32229580648609
110,1,-8.00333682720229
110,1,-7.29460933912374
110,1,-7.0569996922566
110,1,-7.2919950537016
110,1,-8.30076860352549
110,1,-6.59548604050259
110,1,-6.96509445817503
110,1,-6.36140726279595
110,1,-7.55389714999276
110,1,-8.08174488052184
110,1,-7.30125739945352
110,1,-7.18711431253246
110,1,-7.44381420035102
110,1,-6.91260246550149
110,1,-7.47741930671525
110,1,-7.8566845465331
110,1,-7.11998894682025
110,1,-6.71312243426491
110,1,-7.10330827776055
110,1,-7.00551929437007
110,1,-7.36224340942303
110,1,-7.59067281823071
110,1,-8.07867021673033
110,1,-7.70212350468363
110,1,-7.83030196733006
110,1,-6.34342881523528
110,1,-7.55508394571373
110,1,-7.60889676031076
110,1,-7.53865799505248
110,1,-7.88611083301728
110,1,-6.51387406398638
110,1,-7.68520588338485
110,1,-7.12385263303283
110,1,-7.5289905317059
110,1,-5.98451176423226
110,1,-6.17690470944861
110,1,-7.02812978443944
110,1,-8.44023274655419
110,1,-7.24216486012282
110,1,-7.18730325987225
110,1,-7.11333258841215
110,1,-7.60128293609423
110,1,-7.39799575240726
110,1,-8.29800087248426
110,1,-8.18904216854209
110,1,-7.49979820035755
110,1,-6.97167017459752
110,1,-7.32997021292604
110,1,-7.81187476709757
110,1,-7.16929119679155
110,1,-7.21315558827703
110,1,-7.62717515378177
110,1,-7.64816811249831
110,1,-7.45332921191906
110,1,-7.27065100604081
110,1,-7.68023969280617
110,1,-7.60274893192379
110,1,-5.89238992470119
